,Date,Time,Open,High,Low,Close,todrop
61,2011-03-06,17:00:00,82.32,82.34,82.27,82.28,0.0
62,2011-03-13,17:00:00,81.65,81.69,81.64,81.69,0.0
63,2011-03-20,17:00:00,80.88,80.88,80.87,80.88,0.0
64,2011-03-27,17:00:00,81.4,81.4,81.4,81.4,0.0
65,2011-04-03,17:00:00,84.18,84.19,84.18,84.19,0.0
66,2011-04-10,17:00:00,84.86,84.86,84.86,84.86,0.0
67,2011-04-17,17:00:00,83.22,83.22,83.21,83.21,0.0
68,2011-04-24,17:00:00,81.82,81.82,81.8,81.8,0.0
69,2011-05-01,17:00:00,81.11,81.11,81.11,81.11,0.0
70,2011-05-08,17:00:00,80.62,80.63,80.62,80.62,0.0
71,2011-05-15,17:00:00,80.87,80.87,80.86,80.86,0.0
72,2011-05-22,17:00:00,81.79,81.79,81.78,81.79,0.0
73,2011-05-29,17:00:00,80.73,80.77,80.73,80.76,0.0
74,2011-06-05,17:00:00,80.23,80.23,80.23,80.23,0.0
75,2011-06-12,17:00:00,80.31,80.31,80.3,80.3,0.0
76,2011-06-19,17:00:00,80.13,80.15,80.13,80.15,0.0
77,2011-06-26,17:00:00,80.31,80.33,80.31,80.33,0.0
78,2011-07-03,17:00:00,80.81,80.82,80.81,80.82,0.0
79,2011-07-10,17:00:00,80.55,80.56,80.54,80.55,0.0
80,2011-07-17,17:00:00,79.1,79.1,79.1,79.1,0.0
81,2011-07-24,17:00:00,78.32,78.32,78.31,78.32,0.0
82,2011-07-31,17:00:00,77.15,77.15,77.15,77.15,0.0
83,2011-08-07,17:00:00,78.0,78.08,77.96,78.07,0.0
84,2011-08-14,17:00:00,76.84,76.84,76.83,76.84,0.0
85,2011-08-21,17:00:00,76.75,76.76,76.75,76.75,0.0
86,2011-08-28,17:00:00,76.74,76.74,76.72,76.72,0.0
87,2011-09-04,17:00:00,76.9,76.9,76.9,76.9,0.0
88,2011-09-11,17:00:00,77.46,77.47,77.46,77.47,0.0
89,2011-09-18,17:00:00,76.93,76.93,76.93,76.93,0.0
90,2011-09-25,17:00:00,76.46,76.46,76.46,76.46,0.0
91,2011-10-02,17:00:00,77.09,77.09,77.09,77.09,0.0
92,2011-10-09,17:00:00,76.78,76.78,76.78,76.78,0.0
93,2011-10-16,17:00:00,77.08,77.09,77.07,77.09,0.0
94,2011-10-23,17:00:00,76.2,76.2,76.19,76.19,0.0
95,2011-10-30,17:00:00,75.63,75.64,75.63,75.63,0.0
96,2011-11-06,17:00:00,78.18,78.18,78.17,78.17,0.0
97,2011-11-13,17:00:00,77.24,77.26,77.24,77.25,0.0
98,2011-11-20,17:00:00,76.87,76.87,76.87,76.87,0.0
99,2011-11-27,17:00:00,77.56,77.56,77.52,77.53,0.0
100,2011-12-04,17:00:00,78.035,78.043,78.026,78.026,0.0
101,2011-12-11,17:00:00,77.673,77.673,77.638,77.638,0.0
102,2011-12-18,17:00:00,77.782,77.782,77.78,77.78,0.0
103,2011-12-25,17:00:00,78.081,78.082,78.076,78.078,0.0
104,2012-01-01,17:00:00,76.908,76.908,76.882,76.901,0.0
105,2012-01-08,17:00:00,76.897,76.9,76.891,76.898,0.0
106,2012-01-15,17:00:00,77.056,77.056,77.042,77.042,0.0
107,2012-01-22,17:00:00,76.951,76.958,76.951,76.957,0.0
108,2012-01-29,17:00:00,76.679,76.679,76.679,76.679,0.0
109,2012-02-05,17:00:00,76.591,76.592,76.59,76.59,0.0
110,2012-02-12,17:00:00,77.555,77.556,77.555,77.556,0.0
111,2012-02-19,17:00:00,79.598,79.61,79.583,79.606,0.0
112,2012-02-26,17:00:00,81.242,81.261,81.24,81.249,0.0
113,2012-03-04,17:00:00,81.761,81.761,81.756,81.759,0.0
114,2012-03-11,17:00:00,82.497,82.498,82.495,82.496,0.0
115,2012-03-18,17:00:00,83.386,83.386,83.386,83.386,0.0
116,2012-03-25,17:00:00,82.4,82.4,82.4,82.4,0.0
117,2012-04-01,17:00:00,83.019,83.019,83.007,83.019,0.0
118,2012-04-08,17:00:00,81.502,81.502,81.502,81.502,0.0
119,2012-04-15,17:00:00,80.841,80.841,80.841,80.841,0.0
120,2012-04-22,17:00:00,81.505,81.511,81.505,81.511,0.0
121,2012-04-29,17:00:00,80.263,80.266,80.26,80.261,0.0
122,2012-05-06,17:00:00,79.84,79.84,79.834,79.84,0.0
123,2012-05-13,17:00:00,79.978,79.98,79.976,79.977,0.0
124,2012-05-20,17:00:00,79.116,79.123,79.11,79.113,0.0
125,2012-05-27,17:00:00,79.704,79.706,79.701,79.706,0.0
126,2012-06-03,17:00:00,78.076,78.076,78.076,78.076,0.0
127,2012-06-10,17:00:00,79.612,79.616,79.611,79.611,0.0
128,2012-06-17,17:00:00,78.799,78.813,78.798,78.81,0.0
129,2012-06-24,17:00:00,80.422,80.43,80.422,80.43,0.0
130,2012-07-01,17:00:00,79.851,79.855,79.851,79.851,0.0
131,2012-07-08,17:00:00,79.61,79.614,79.602,79.603,0.0
132,2012-07-15,17:00:00,79.264,79.279,79.264,79.27,0.0
133,2012-07-22,17:00:00,78.447,78.455,78.439,78.439,0.0
134,2012-07-29,17:00:00,78.437,78.439,78.437,78.439,0.0
135,2012-08-05,17:00:00,78.594,78.605,78.589,78.605,0.0
136,2012-08-12,17:00:00,78.21,78.214,78.21,78.214,0.0
137,2012-08-19,17:00:00,79.552,79.561,79.55,79.55,0.0
138,2012-08-26,17:00:00,78.696,78.697,78.696,78.696,0.0
139,2012-09-02,17:00:00,78.339,78.339,78.334,78.334,0.0
140,2012-09-09,17:00:00,78.244,78.247,78.244,78.247,0.0
141,2012-09-16,17:00:00,78.336,78.34,78.335,78.338,0.0
142,2012-09-23,17:00:00,78.155,78.157,78.155,78.155,0.0
143,2012-09-30,17:00:00,77.968,77.97,77.966,77.968,0.0
144,2012-10-07,17:00:00,78.651,78.653,78.651,78.653,0.0
145,2012-10-14,17:00:00,78.438,78.44,78.437,78.44,0.0
146,2012-10-21,17:00:00,79.273,79.273,79.273,79.273,0.0
147,2012-10-28,17:00:00,79.605,79.605,79.605,79.605,0.0
148,2012-11-04,17:00:00,80.426,80.432,80.424,80.431,0.0
149,2012-11-11,17:00:00,79.481,79.487,79.481,79.483,0.0
150,2012-11-18,17:00:00,81.381,81.381,81.374,81.374,0.0
151,2012-11-25,17:00:00,82.341,82.346,82.332,82.332,0.0
152,2012-12-02,17:00:00,82.379,82.387,82.379,82.387,0.0
153,2012-12-09,17:00:00,82.513,82.521,82.511,82.514,0.0
154,2012-12-16,17:00:00,84.302,84.302,84.289,84.289,0.0
155,2012-12-23,17:00:00,84.364,84.365,84.354,84.355,0.0
156,2012-12-30,17:00:00,85.794,85.795,85.707,85.717,0.0
157,2013-01-06,17:00:00,88.111,88.133,88.111,88.133,0.0
158,2013-01-13,17:00:00,89.292,89.311,89.269,89.275,0.0
159,2013-01-20,17:00:00,90.081,90.101,90.081,90.101,0.0
160,2013-01-27,17:00:00,91.045,91.05,91.034,91.045,0.0
161,2013-02-03,17:00:00,92.769,92.771,92.743,92.766,0.0
162,2013-02-10,17:00:00,92.731,92.731,92.728,92.728,0.0
163,2013-02-17,17:00:00,93.686,93.744,93.684,93.734,0.0
164,2013-02-24,17:00:00,94.528,94.542,94.447,94.447,0.0
165,2013-03-03,17:00:00,93.634,93.636,93.555,93.562,0.0
166,2013-03-10,17:00:00,95.978,95.98,95.977,95.977,0.0
167,2013-03-17,17:00:00,94.349,94.35,94.277,94.297,0.0
168,2013-03-24,17:00:00,94.401,94.404,94.382,94.386,0.0
169,2013-03-31,17:00:00,94.27,94.273,94.269,94.273,0.0
170,2013-04-07,17:00:00,98.201,98.276,98.2,98.22,0.0
171,2013-04-14,17:00:00,98.205,98.226,98.177,98.221,0.0
172,2013-04-21,17:00:00,99.81,99.816,99.804,99.804,0.0
173,2013-04-28,17:00:00,97.937,97.942,97.937,97.938,0.0
174,2013-05-05,17:00:00,99.175,99.175,99.175,99.175,0.0
175,2013-05-12,17:00:00,101.879,101.88,101.874,101.874,0.0
176,2013-05-19,17:00:00,102.752,102.781,102.729,102.781,0.0
177,2013-05-26,17:00:00,101.043,101.046,101.039,101.039,0.0
178,2013-06-02,17:00:00,100.44,100.441,100.439,100.441,0.0
179,2013-06-09,17:00:00,97.843,97.844,97.837,97.844,0.0
180,2013-06-16,17:00:00,94.17,94.176,94.167,94.168,0.0
181,2013-06-23,17:00:00,97.914,97.916,97.911,97.913,0.0
182,2013-06-30,17:00:00,99.229,99.247,99.228,99.247,0.0
183,2013-07-07,17:00:00,101.256,101.256,101.248,101.248,0.0
184,2013-07-14,17:00:00,99.359,99.361,99.354,99.354,0.0
185,2013-07-21,17:00:00,100.435,100.466,100.433,100.435,0.0
186,2013-07-28,17:00:00,98.064,98.072,98.059,98.061,0.0
187,2013-08-04,17:00:00,98.926,98.928,98.922,98.927,0.0
188,2013-08-11,17:00:00,96.314,96.36,96.311,96.358,0.0
189,2013-08-18,17:00:00,97.62,97.62,97.57,97.58,0.0
190,2013-08-25,17:00:00,98.57,98.611,98.565,98.587,0.0
191,2013-09-01,17:00:00,98.424,98.424,98.41,98.41,0.0
192,2013-09-08,17:00:00,99.71,99.714,99.705,99.706,0.0
193,2013-09-15,17:00:00,98.692,98.717,98.651,98.717,0.0
194,2013-09-22,17:00:00,99.255,99.26,99.204,99.22,0.0
195,2013-09-29,17:00:00,97.655,97.683,97.652,97.671,0.0
196,2013-10-06,17:00:00,97.217,97.224,97.217,97.221,0.0
197,2013-10-13,17:00:00,98.247,98.317,98.247,98.317,0.0
198,2013-10-20,17:00:00,97.869,97.874,97.867,97.867,0.0
199,2013-10-27,17:00:00,97.734,97.734,97.734,97.734,0.0
200,2013-11-03,17:00:00,98.807,98.807,98.807,98.807,0.0
201,2013-11-10,17:00:00,99.22,99.225,99.204,99.204,0.0
202,2013-11-17,17:00:00,100.263,100.273,100.256,100.273,0.0
203,2013-11-24,17:00:00,101.296,101.298,101.292,101.296,0.0
204,2013-12-01,17:00:00,102.495,102.496,102.479,102.493,0.0
205,2013-12-08,17:00:00,103.015,103.018,103.012,103.015,0.0
206,2013-12-15,17:00:00,103.272,103.273,103.271,103.271,0.0
207,2013-12-22,17:00:00,103.995,103.998,103.981,103.998,0.0
208,2013-12-29,17:00:00,105.195,105.196,105.188,105.188,0.0
209,2014-01-05,17:00:00,104.822,104.826,104.822,104.825,0.0
210,2014-01-12,17:00:00,103.98,103.997,103.98,103.997,0.0
211,2014-01-19,17:00:00,104.208,104.215,104.207,104.214,0.0
212,2014-01-26,17:00:00,102.221,102.224,102.183,102.184,0.0
213,2014-02-02,17:00:00,101.996,101.996,101.966,101.975,0.0
214,2014-02-09,17:00:00,102.533,102.533,102.493,102.493,0.0
215,2014-02-16,17:00:00,101.63,101.656,101.63,101.656,0.0
216,2014-02-23,17:00:00,102.471,102.493,102.47,102.493,0.0
217,2014-03-02,17:00:00,101.485,101.559,101.484,101.559,0.0
218,2014-03-09,17:00:00,103.031,103.036,103.024,103.024,0.0
219,2014-03-16,17:00:00,101.266,101.268,101.264,101.268,0.0
220,2014-03-23,17:00:00,102.148,102.149,102.148,102.148,0.0
221,2014-03-30,17:00:00,102.95,102.953,102.936,102.936,0.0
222,2014-04-06,17:00:00,103.273,103.293,103.266,103.27,0.0
223,2014-04-13,17:00:00,101.62,101.629,101.62,101.628,0.0
224,2014-04-20,17:00:00,102.442,102.442,102.442,102.442,0.0
225,2014-04-27,17:00:00,102.184,102.184,102.18,102.18,0.0
226,2014-05-04,17:00:00,102.147,102.147,102.147,102.147,0.0
227,2014-05-11,17:00:00,101.872,101.872,101.864,101.864,0.0
228,2014-05-18,17:00:00,101.54,101.54,101.54,101.54,0.0
229,2014-05-25,17:00:00,101.928,101.935,101.926,101.93,0.0
230,2014-06-01,17:00:00,101.773,101.773,101.738,101.747,0.0
231,2014-06-08,17:00:00,102.504,102.508,102.494,102.508,0.0
232,2014-06-15,17:00:00,102.064,102.07,102.06,102.064,0.0
233,2014-06-22,17:00:00,102.084,102.085,102.083,102.085,0.0
234,2014-06-29,17:00:00,101.4,101.4,101.4,101.4,0.0
235,2014-07-06,17:00:00,102.055,102.064,102.055,102.059,0.0
236,2014-07-13,17:00:00,101.373,101.374,101.371,101.374,0.0
237,2014-07-20,17:00:00,101.326,101.326,101.325,101.326,0.0
238,2014-07-27,17:00:00,101.781,101.786,101.781,101.786,0.0
239,2014-08-03,17:00:00,102.553,102.553,102.552,102.553,0.0
240,2014-08-10,17:00:00,102.171,102.171,102.162,102.162,0.0
241,2014-08-17,17:00:00,102.323,102.323,102.321,102.321,0.0
242,2014-08-24,17:00:00,104.258,104.262,104.258,104.258,0.0
243,2014-08-31,17:00:00,104.173,104.18,104.172,104.173,0.0
244,2014-09-07,17:00:00,104.994,105.016,104.993,105.016,0.0
245,2014-09-14,17:00:00,107.198,107.2,107.191,107.191,0.0
246,2014-09-21,17:00:00,109.027,109.035,109.026,109.035,0.0
247,2014-09-28,17:00:00,109.294,109.294,109.291,109.291,0.0
248,2014-10-05,17:00:00,109.706,109.71,109.705,109.705,0.0
249,2014-10-12,17:00:00,107.544,107.578,107.534,107.578,0.0
250,2014-10-19,17:00:00,107.208,107.209,107.19,107.199,0.0
251,2014-10-26,17:00:00,108.353,108.353,108.321,108.323,0.0
252,2014-11-02,17:00:00,112.698,112.736,112.689,112.718,0.0
253,2014-11-09,17:00:00,114.511,114.522,114.385,114.385,0.0
254,2014-11-16,17:00:00,116.471,116.484,116.465,116.465,0.0
255,2014-11-23,17:00:00,117.886,117.922,117.854,117.857,0.0
256,2014-11-30,17:00:00,118.73,118.757,118.728,118.749,0.0
257,2014-12-07,17:00:00,121.584,121.588,121.559,121.579,0.0
258,2014-12-14,17:00:00,118.671,118.68,118.662,118.67,0.0
259,2014-12-21,17:00:00,119.524,119.539,119.524,119.539,0.0
260,2014-12-28,17:00:00,120.324,120.331,120.313,120.323,0.0
261,2015-01-04,17:00:00,120.491,120.555,120.483,120.506,0.0
262,2015-01-11,17:00:00,118.317,118.326,118.238,118.24,0.0
263,2015-01-18,17:00:00,117.454,117.464,117.454,117.454,0.0
264,2015-01-25,17:00:00,117.512,117.512,117.494,117.498,0.0
265,2015-02-01,17:00:00,116.93,116.995,116.93,116.994,0.0
266,2015-02-08,17:00:00,119.029,119.029,119.015,119.028,0.0
267,2015-02-15,17:00:00,118.448,118.575,118.443,118.533,0.0
268,2015-02-22,17:00:00,119.053,119.094,119.049,119.094,0.0
269,2015-03-01,17:00:00,119.704,119.732,119.697,119.704,0.0
270,2015-03-08,17:00:00,120.843,120.854,120.841,120.849,0.0
271,2015-03-15,17:00:00,121.374,121.374,121.36,121.36,0.0
272,2015-03-22,17:00:00,119.872,119.874,119.872,119.874,0.0
273,2015-03-29,17:00:00,119.211,119.224,119.211,119.224,0.0
274,2015-04-05,17:00:00,118.858,118.86,118.834,118.86,0.0
275,2015-04-12,17:00:00,120.336,120.336,120.332,120.332,0.0
276,2015-04-19,17:00:00,118.988,118.998,118.988,118.993,0.0
277,2015-04-26,17:00:00,118.862,118.875,118.862,118.875,0.0
278,2015-05-03,17:00:00,120.211,120.228,120.211,120.226,0.0
279,2015-05-10,17:00:00,119.642,119.653,119.642,119.653,0.0
280,2015-05-17,17:00:00,119.264,119.271,119.264,119.271,0.0
281,2015-05-24,17:00:00,121.494,121.494,121.494,121.494,0.0
282,2015-05-31,17:00:00,124.102,124.102,124.074,124.077,0.0
283,2015-06-07,17:00:00,125.573,125.585,125.572,125.585,0.0
284,2015-06-14,17:00:00,123.194,123.214,123.182,123.191,0.0
285,2015-06-21,17:00:00,122.943,122.952,122.941,122.951,0.0
286,2015-06-28,17:00:00,122.721,122.733,122.699,122.726,0.0
287,2015-07-05,17:00:00,121.884,121.976,121.871,121.976,0.0
288,2015-07-12,17:00:00,122.179,122.205,122.179,122.188,0.0
289,2015-07-19,17:00:00,124.018,124.044,124.011,124.041,0.0
290,2015-07-26,17:00:00,123.718,123.718,123.717,123.717,0.0
291,2015-08-02,17:00:00,123.882,123.883,123.882,123.883,0.0
292,2015-08-09,17:00:00,124.15,124.152,124.15,124.152,0.0
293,2015-08-16,17:00:00,124.302,124.303,124.272,124.272,0.0
294,2015-08-23,17:00:00,121.866,121.878,121.866,121.878,0.0
295,2015-08-30,17:00:00,121.655,121.655,121.627,121.628,0.0
296,2015-09-06,17:00:00,118.914,118.915,118.864,118.891,0.0
297,2015-09-13,17:00:00,120.509,120.511,120.509,120.51,0.0
298,2015-09-20,17:00:00,120.11,120.117,120.11,120.117,0.0
299,2015-09-27,17:00:00,120.498,120.513,120.498,120.51,0.0
300,2015-10-04,17:00:00,119.982,119.984,119.98,119.98,0.0
301,2015-10-11,17:00:00,120.171,120.172,120.171,120.171,0.0
302,2015-10-18,17:00:00,119.373,119.373,119.37,119.371,0.0
303,2015-10-25,17:00:00,121.424,121.463,121.424,121.457,0.0
304,2015-11-01,17:00:00,120.345,120.454,120.345,120.452,0.0
305,2015-11-08,17:00:00,123.278,123.28,123.278,123.279,0.0
306,2015-11-15,17:00:00,122.232,122.275,122.232,122.275,0.0
307,2015-11-22,17:00:00,122.825,122.825,122.825,122.825,0.0
308,2015-11-29,17:00:00,122.803,122.818,122.803,122.818,0.0
309,2015-12-06,17:00:00,123.172,123.202,123.172,123.202,0.0
310,2015-12-13,17:00:00,121.15,121.152,121.13,121.141,0.0
311,2015-12-20,17:00:00,121.225,121.232,121.221,121.223,0.0
312,2015-12-27,17:00:00,120.272,120.274,120.272,120.274,0.0
313,2016-01-03,17:00:00,120.172,120.205,120.171,120.205,0.0
314,2016-01-10,17:00:00,117.202,117.202,117.138,117.138,0.0
315,2016-01-17,17:00:00,116.676,116.676,116.665,116.673,0.0
316,2016-01-24,17:00:00,118.647,118.684,118.616,118.616,0.0
317,2016-01-31,17:00:00,121.3,121.311,121.265,121.288,0.0
318,2016-02-07,17:00:00,116.794,116.794,116.788,116.788,0.0
319,2016-02-14,17:00:00,113.381,113.384,113.364,113.378,0.0
320,2016-02-21,17:00:00,112.553,112.586,112.552,112.566,0.0
321,2016-02-28,17:00:00,113.945,113.948,113.937,113.948,0.0
322,2016-03-06,17:00:00,113.915,113.931,113.915,113.931,0.0
323,2016-03-13,17:00:00,113.93,113.943,113.93,113.941,0.0
324,2016-03-20,17:00:00,111.531,111.531,111.531,111.531,0.0
325,2016-03-27,17:00:00,113.181,113.185,113.181,113.185,0.0
326,2016-04-03,17:00:00,111.598,111.599,111.598,111.599,0.0
327,2016-04-10,17:00:00,107.952,107.952,107.952,107.952,0.0
328,2016-04-17,17:00:00,108.184,108.23,108.184,108.221,0.0
329,2016-04-24,17:00:00,111.855,111.864,111.852,111.86,0.0
330,2016-05-01,17:00:00,106.234,106.255,106.224,106.241,0.0
331,2016-05-08,17:00:00,107.061,107.084,107.06,107.082,0.0
332,2016-05-15,17:00:00,108.614,108.614,108.613,108.613,0.0
333,2016-05-22,17:00:00,110.121,110.136,110.121,110.136,0.0
334,2016-05-29,17:00:00,110.396,110.424,110.396,110.423,0.0
335,2016-06-05,17:00:00,106.551,106.552,106.541,106.549,0.0
336,2016-06-12,17:00:00,106.81,106.812,106.81,106.812,0.0
337,2016-06-19,17:00:00,104.679,104.699,104.658,104.699,0.0
338,2016-06-26,17:00:00,101.508,101.522,101.507,101.516,0.0
339,2016-07-03,17:00:00,102.598,102.598,102.596,102.596,0.0
340,2016-07-10,17:00:00,100.613,100.614,100.612,100.612,0.0
341,2016-07-17,17:00:00,105.32,105.335,105.314,105.335,0.0
342,2016-07-24,17:00:00,106.12,106.126,106.113,106.124,0.0
343,2016-07-31,17:00:00,102.268,102.268,102.243,102.244,0.0
344,2016-08-07,17:00:00,101.977,101.98,101.931,101.957,0.0
345,2016-08-14,17:00:00,101.143,101.143,101.143,101.143,0.0
346,2016-08-21,17:00:00,100.75,100.763,100.736,100.738,0.0
347,2016-08-28,17:00:00,102.038,102.068,102.036,102.05,0.0
348,2016-09-04,17:00:00,104.084,104.085,104.084,104.084,0.0
349,2016-09-11,17:00:00,102.552,102.564,102.551,102.561,0.0
350,2016-09-18,17:00:00,102.115,102.163,102.115,102.163,0.0
351,2016-09-25,17:00:00,101.039,101.039,101.039,101.039,0.0
352,2016-10-02,17:00:00,101.213,101.213,101.213,101.213,0.0
353,2016-10-09,17:00:00,103.25,103.306,103.227,103.254,0.0
354,2016-10-16,17:00:00,104.313,104.318,104.309,104.317,0.0
355,2016-10-23,17:00:00,103.823,103.825,103.823,103.825,0.0
356,2016-10-30,17:00:00,104.403,104.405,104.403,104.405,0.0
357,2016-11-06,17:00:00,104.062,104.069,103.999,103.999,0.0
358,2016-11-13,17:00:00,106.84,106.849,106.827,106.839,0.0
359,2016-11-20,17:00:00,110.908,110.981,110.908,110.921,0.0
360,2016-11-27,17:00:00,112.8,112.819,112.794,112.804,0.0
361,2016-12-04,17:00:00,113.273,113.273,113.204,113.204,0.0
362,2016-12-11,17:00:00,115.393,115.403,115.393,115.4,0.0
363,2016-12-18,17:00:00,117.926,117.949,117.925,117.949,0.0
364,2016-12-25,17:00:00,117.317,117.317,117.255,117.284,0.0
365,2017-01-01,17:00:00,116.993,117.004,116.993,117.004,0.0
366,2017-01-08,17:00:00,117.002,117.003,117.001,117.003,0.0
367,2017-01-15,17:00:00,114.316,114.325,114.316,114.325,0.0
368,2017-01-22,17:00:00,114.239,114.389,114.239,114.358,0.0
369,2017-01-29,17:00:00,114.723,114.745,114.723,114.745,0.0
370,2017-02-05,17:00:00,112.439,112.47,112.439,112.458,0.0
371,2017-02-12,17:00:00,113.545,113.548,113.541,113.541,0.0
372,2017-02-19,17:00:00,112.85,112.864,112.85,112.853,0.0
373,2017-02-26,17:00:00,112.129,112.129,112.128,112.129,0.0
374,2017-03-05,17:00:00,113.868,113.89,113.862,113.89,0.0
375,2017-03-12,17:00:00,114.718,114.725,114.718,114.725,0.0
376,2017-03-19,17:00:00,112.666,112.667,112.666,112.667,0.0
377,2017-03-26,17:00:00,110.887,110.898,110.887,110.891,0.0
378,2017-04-02,17:00:00,111.392,111.392,111.391,111.391,0.0
379,2017-04-09,17:00:00,111.035,111.05,111.01,111.044,0.0
380,2017-04-16,17:00:00,108.697,108.736,108.697,108.723,0.0
381,2017-04-23,17:00:00,110.496,110.534,110.481,110.493,0.0
382,2017-04-30,17:00:00,111.288,111.288,111.288,111.288,0.0
383,2017-05-07,17:00:00,112.932,112.955,112.927,112.939,0.0
384,2017-05-14,17:00:00,113.125,113.185,113.125,113.176,0.0
385,2017-05-21,17:00:00,110.988,111.066,110.988,111.065,0.0
386,2017-05-28,17:00:00,111.222,111.224,111.222,111.222,0.0
387,2017-06-04,17:00:00,110.341,110.401,110.341,110.375,0.0
388,2017-06-11,17:00:00,110.283,110.311,110.283,110.303,0.0
389,2017-06-18,17:00:00,110.887,110.887,110.879,110.88,0.0
390,2017-06-25,17:00:00,111.154,111.162,111.148,111.158,0.0
391,2017-07-02,17:00:00,112.088,112.092,112.073,112.074,0.0
392,2017-07-09,17:00:00,113.866,113.902,113.866,113.898,0.0
393,2017-07-16,17:00:00,112.456,112.456,112.456,112.456,0.0
394,2017-07-23,17:00:00,111.086,111.114,111.086,111.114,0.0
395,2017-07-30,17:00:00,110.628,110.644,110.611,110.634,0.0
396,2017-08-06,17:00:00,110.72,110.72,110.675,110.699,0.0
397,2017-08-13,17:00:00,109.158,109.158,109.157,109.157,0.0
