,Date,Time,Open,High,Low,Close,todrop
61,2011-03-06,17:00:00,1.3988,1.3991,1.3988,1.399,0.0
62,2011-03-13,17:00:00,1.3963,1.3966,1.3963,1.3965,0.0
63,2011-03-20,17:00:00,1.4194,1.4195,1.4194,1.4194,0.0
64,2011-03-27,17:00:00,1.404,1.4043,1.404,1.4043,0.0
65,2011-04-03,17:00:00,1.423,1.423,1.423,1.423,0.0
66,2011-04-10,17:00:00,1.4472,1.4472,1.4467,1.4469,0.0
67,2011-04-17,17:00:00,1.4412,1.4413,1.4412,1.4412,0.0
68,2011-04-24,17:00:00,1.4561,1.4561,1.4561,1.4561,0.0
69,2011-05-01,17:00:00,1.4816,1.4816,1.4816,1.4816,0.0
70,2011-05-08,17:00:00,1.4363,1.4363,1.4361,1.4361,0.0
71,2011-05-15,17:00:00,1.409,1.4093,1.409,1.4092,0.0
72,2011-05-22,17:00:00,1.4125,1.4128,1.4125,1.4128,0.0
73,2011-05-29,17:00:00,1.4322,1.4322,1.432,1.432,0.0
74,2011-06-05,17:00:00,1.461,1.4617,1.461,1.4617,0.0
75,2011-06-12,17:00:00,1.4325,1.4325,1.4324,1.4324,0.0
76,2011-06-19,17:00:00,1.428,1.4281,1.4278,1.4278,0.0
77,2011-06-26,17:00:00,1.4192,1.4195,1.4192,1.4194,0.0
78,2011-07-03,17:00:00,1.4534,1.4534,1.4533,1.4533,0.0
79,2011-07-10,17:00:00,1.4206,1.4206,1.4201,1.4201,0.0
80,2011-07-17,17:00:00,1.4106,1.4113,1.4106,1.4112,0.0
81,2011-07-24,17:00:00,1.4388,1.439,1.4387,1.439,0.0
82,2011-07-31,17:00:00,1.4381,1.4381,1.4381,1.4381,0.0
83,2011-08-07,17:00:00,1.4423,1.4431,1.4417,1.4423,0.0
84,2011-08-14,17:00:00,1.4268,1.4268,1.4267,1.4268,0.0
85,2011-08-21,17:00:00,1.4379,1.438,1.4375,1.4375,0.0
86,2011-08-28,17:00:00,1.4499,1.4501,1.4498,1.45,0.0
87,2011-09-04,17:00:00,1.4162,1.4162,1.4161,1.4161,0.0
88,2011-09-11,17:00:00,1.3586,1.3587,1.3586,1.3587,0.0
89,2011-09-18,17:00:00,1.3692,1.3693,1.3691,1.3693,0.0
90,2011-09-25,17:00:00,1.3521,1.3521,1.352,1.352,0.0
91,2011-10-02,17:00:00,1.3344,1.3345,1.3344,1.3344,0.0
92,2011-10-09,17:00:00,1.3389,1.339,1.3386,1.3386,0.0
93,2011-10-16,17:00:00,1.3867,1.3867,1.3867,1.3867,0.0
94,2011-10-23,17:00:00,1.3843,1.3846,1.3843,1.3846,0.0
95,2011-10-30,17:00:00,1.4142,1.4142,1.414,1.414,0.0
96,2011-11-06,17:00:00,1.3827,1.3827,1.3822,1.3822,0.0
97,2011-11-13,17:00:00,1.3808,1.3809,1.3805,1.3805,0.0
98,2011-11-20,17:00:00,1.3512,1.3514,1.3512,1.3514,0.0
99,2011-11-27,17:00:00,1.3322,1.3323,1.3319,1.332,0.0
100,2011-12-04,17:00:00,1.3419,1.34194,1.34117,1.34117,0.0
101,2011-12-11,17:00:00,1.3381,1.3381,1.33784,1.33797,0.0
102,2011-12-18,17:00:00,1.30421,1.30423,1.30402,1.30402,0.0
103,2011-12-25,17:00:00,1.30463,1.30477,1.30422,1.30422,0.0
104,2012-01-01,17:00:00,1.29526,1.29608,1.29516,1.29573,0.0
105,2012-01-08,17:00:00,1.26946,1.2696,1.26946,1.2696,0.0
106,2012-01-15,17:00:00,1.26359,1.26472,1.26359,1.26472,0.0
107,2012-01-22,17:00:00,1.28804,1.28849,1.28793,1.28848,0.0
108,2012-01-29,17:00:00,1.32268,1.32271,1.32222,1.32228,0.0
109,2012-02-05,17:00:00,1.3118,1.31226,1.3118,1.31222,0.0
110,2012-02-12,17:00:00,1.32088,1.32088,1.32076,1.32081,0.0
111,2012-02-19,17:00:00,1.31806,1.31808,1.31748,1.31758,0.0
112,2012-02-26,17:00:00,1.34634,1.34641,1.34634,1.3464,0.0
113,2012-03-04,17:00:00,1.31913,1.31915,1.31909,1.31914,0.0
114,2012-03-11,17:00:00,1.3104,1.31044,1.31039,1.31043,0.0
115,2012-03-18,17:00:00,1.31756,1.31756,1.31756,1.31756,0.0
116,2012-03-25,17:00:00,1.32708,1.32713,1.32702,1.32702,0.0
117,2012-04-01,17:00:00,1.33602,1.33605,1.33602,1.33602,0.0
118,2012-04-08,17:00:00,1.31019,1.31019,1.31019,1.31019,0.0
119,2012-04-15,17:00:00,1.30661,1.30662,1.30661,1.30662,0.0
120,2012-04-22,17:00:00,1.31828,1.3184,1.31822,1.31827,0.0
121,2012-04-29,17:00:00,1.32367,1.32422,1.32367,1.32403,0.0
122,2012-05-06,17:00:00,1.3013,1.30148,1.3013,1.30146,0.0
123,2012-05-13,17:00:00,1.2901,1.2903,1.29008,1.29014,0.0
124,2012-05-20,17:00:00,1.27642,1.27643,1.27641,1.27642,0.0
125,2012-05-27,17:00:00,1.25752,1.25757,1.25737,1.25744,0.0
126,2012-06-03,17:00:00,1.24172,1.24173,1.24164,1.24168,0.0
127,2012-06-10,17:00:00,1.264,1.26405,1.26358,1.26366,0.0
128,2012-06-17,17:00:00,1.26973,1.26995,1.26953,1.26962,0.0
129,2012-06-24,17:00:00,1.25467,1.2547,1.25454,1.25454,0.0
130,2012-07-01,17:00:00,1.26769,1.26797,1.26764,1.26796,0.0
131,2012-07-08,17:00:00,1.22634,1.2268,1.22629,1.22663,0.0
132,2012-07-15,17:00:00,1.22672,1.22686,1.22669,1.22683,0.0
133,2012-07-22,17:00:00,1.21202,1.21232,1.21202,1.21232,0.0
134,2012-07-29,17:00:00,1.22981,1.22981,1.22969,1.22969,0.0
135,2012-08-05,17:00:00,1.23972,1.23979,1.23972,1.23976,0.0
136,2012-08-12,17:00:00,1.22899,1.22901,1.22897,1.22898,0.0
137,2012-08-19,17:00:00,1.23516,1.23521,1.23462,1.23506,0.0
138,2012-08-26,17:00:00,1.25123,1.25125,1.25123,1.25125,0.0
139,2012-09-02,17:00:00,1.25707,1.2572,1.25706,1.25708,0.0
140,2012-09-09,17:00:00,1.28081,1.28089,1.28077,1.28077,0.0
141,2012-09-16,17:00:00,1.312,1.31207,1.31198,1.31204,0.0
142,2012-09-23,17:00:00,1.29758,1.29776,1.29758,1.29774,0.0
143,2012-09-30,17:00:00,1.28456,1.28473,1.28441,1.28457,0.0
144,2012-10-07,17:00:00,1.30243,1.30245,1.30242,1.30245,0.0
145,2012-10-14,17:00:00,1.29532,1.29534,1.29532,1.29534,0.0
146,2012-10-21,17:00:00,1.30207,1.30207,1.30207,1.30207,0.0
147,2012-10-28,17:00:00,1.29411,1.29411,1.2941,1.2941,0.0
148,2012-11-04,17:00:00,1.28161,1.28168,1.2816,1.28168,0.0
149,2012-11-11,17:00:00,1.27118,1.27119,1.27117,1.27117,0.0
150,2012-11-18,17:00:00,1.27481,1.27493,1.27479,1.27485,0.0
151,2012-11-25,17:00:00,1.29674,1.29683,1.29673,1.29683,0.0
152,2012-12-02,17:00:00,1.29824,1.29839,1.29824,1.29839,0.0
153,2012-12-09,17:00:00,1.28893,1.28902,1.28891,1.28896,0.0
154,2012-12-16,17:00:00,1.31782,1.31814,1.31754,1.31767,0.0
155,2012-12-23,17:00:00,1.31752,1.31753,1.31747,1.31749,0.0
156,2012-12-30,17:00:00,1.32134,1.3214,1.32127,1.32129,0.0
157,2013-01-06,17:00:00,1.30751,1.30751,1.30732,1.30739,0.0
158,2013-01-13,17:00:00,1.33608,1.33609,1.33594,1.33594,0.0
159,2013-01-20,17:00:00,1.33087,1.33146,1.33081,1.33141,0.0
160,2013-01-27,17:00:00,1.34653,1.34653,1.34646,1.3465,0.0
161,2013-02-03,17:00:00,1.36503,1.36536,1.36503,1.36528,0.0
162,2013-02-10,17:00:00,1.33684,1.33711,1.33676,1.33693,0.0
163,2013-02-17,17:00:00,1.33488,1.33493,1.33483,1.33492,0.0
164,2013-02-24,17:00:00,1.32162,1.32163,1.32149,1.32157,0.0
165,2013-03-03,17:00:00,1.30119,1.30127,1.30119,1.30127,0.0
166,2013-03-10,17:00:00,1.29862,1.29863,1.2985,1.29863,0.0
167,2013-03-17,17:00:00,1.29074,1.29096,1.29037,1.29068,0.0
168,2013-03-24,17:00:00,1.29473,1.29497,1.29465,1.29494,0.0
169,2013-03-31,17:00:00,1.28046,1.28075,1.28046,1.28074,0.0
170,2013-04-07,17:00:00,1.2973,1.29736,1.29721,1.29734,0.0
171,2013-04-14,17:00:00,1.31147,1.31148,1.31131,1.31132,0.0
172,2013-04-21,17:00:00,1.30769,1.30772,1.30766,1.30767,0.0
173,2013-04-28,17:00:00,1.30483,1.3051,1.30466,1.30466,0.0
174,2013-05-05,17:00:00,1.31222,1.31222,1.31221,1.31221,0.0
175,2013-05-12,17:00:00,1.29701,1.29716,1.297,1.29709,0.0
176,2013-05-19,17:00:00,1.28417,1.28426,1.28412,1.28426,0.0
177,2013-05-26,17:00:00,1.29341,1.29341,1.29332,1.29335,0.0
178,2013-06-02,17:00:00,1.29932,1.29932,1.29932,1.29932,0.0
179,2013-06-09,17:00:00,1.31912,1.31922,1.31907,1.3192,0.0
180,2013-06-16,17:00:00,1.33474,1.33478,1.3347,1.3347,0.0
181,2013-06-23,17:00:00,1.30908,1.30922,1.3089,1.30922,0.0
182,2013-06-30,17:00:00,1.3013,1.30134,1.3013,1.30133,0.0
183,2013-07-07,17:00:00,1.28108,1.28122,1.28106,1.28119,0.0
184,2013-07-14,17:00:00,1.30772,1.30796,1.30763,1.30768,0.0
185,2013-07-21,17:00:00,1.31382,1.31387,1.31382,1.31382,0.0
186,2013-07-28,17:00:00,1.32855,1.32855,1.32847,1.32847,0.0
187,2013-08-04,17:00:00,1.32813,1.3283,1.3281,1.3281,0.0
188,2013-08-11,17:00:00,1.33206,1.33216,1.33203,1.33216,0.0
189,2013-08-18,17:00:00,1.33335,1.33336,1.33314,1.33314,0.0
190,2013-08-25,17:00:00,1.33846,1.33849,1.3382,1.33821,0.0
191,2013-09-01,17:00:00,1.32133,1.32141,1.32133,1.3214,0.0
192,2013-09-08,17:00:00,1.31627,1.31638,1.31626,1.31637,0.0
193,2013-09-15,17:00:00,1.33596,1.33614,1.33595,1.33607,0.0
194,2013-09-22,17:00:00,1.35473,1.35476,1.35464,1.35464,0.0
195,2013-09-29,17:00:00,1.3493,1.34936,1.34924,1.34924,0.0
196,2013-10-06,17:00:00,1.35638,1.35638,1.35629,1.35632,0.0
197,2013-10-13,17:00:00,1.35612,1.35612,1.35602,1.35602,0.0
198,2013-10-20,17:00:00,1.36832,1.36835,1.36832,1.36832,0.0
199,2013-10-27,17:00:00,1.38065,1.38078,1.38065,1.38072,0.0
200,2013-11-03,17:00:00,1.34865,1.34869,1.34854,1.34869,0.0
201,2013-11-10,17:00:00,1.33562,1.33572,1.33562,1.3357,0.0
202,2013-11-17,17:00:00,1.34958,1.34966,1.34956,1.34961,0.0
203,2013-11-24,17:00:00,1.35481,1.35482,1.3548,1.35482,0.0
204,2013-12-01,17:00:00,1.35868,1.35874,1.35868,1.35868,0.0
205,2013-12-08,17:00:00,1.37143,1.37151,1.37127,1.37127,0.0
206,2013-12-15,17:00:00,1.37282,1.37283,1.37281,1.37283,0.0
207,2013-12-22,17:00:00,1.36721,1.36732,1.3671,1.36717,0.0
208,2013-12-29,17:00:00,1.37563,1.3757,1.37563,1.3757,0.0
209,2014-01-05,17:00:00,1.35933,1.35933,1.35932,1.35933,0.0
210,2014-01-12,17:00:00,1.36779,1.36779,1.36718,1.36718,0.0
211,2014-01-19,17:00:00,1.35364,1.35365,1.3536,1.35361,0.0
212,2014-01-26,17:00:00,1.36777,1.36777,1.36771,1.36771,0.0
213,2014-02-02,17:00:00,1.34837,1.34843,1.34827,1.34837,0.0
214,2014-02-09,17:00:00,1.36158,1.36162,1.36155,1.36162,0.0
215,2014-02-16,17:00:00,1.37081,1.37096,1.37074,1.37077,0.0
216,2014-02-23,17:00:00,1.37343,1.37344,1.37337,1.37343,0.0
217,2014-03-02,17:00:00,1.37592,1.37597,1.37562,1.37585,0.0
218,2014-03-09,17:00:00,1.38745,1.38747,1.38741,1.38746,0.0
219,2014-03-16,17:00:00,1.39076,1.3908,1.3903,1.39067,0.0
220,2014-03-23,17:00:00,1.37976,1.3798,1.37974,1.37979,0.0
221,2014-03-30,17:00:00,1.37627,1.37642,1.37615,1.3763,0.0
222,2014-04-06,17:00:00,1.36966,1.36995,1.36966,1.3698,0.0
223,2014-04-13,17:00:00,1.38432,1.38488,1.38424,1.38488,0.0
224,2014-04-20,17:00:00,1.38137,1.38137,1.38123,1.38137,0.0
225,2014-04-27,17:00:00,1.38449,1.38449,1.38424,1.38424,0.0
226,2014-05-04,17:00:00,1.38838,1.38838,1.38838,1.38838,0.0
227,2014-05-11,17:00:00,1.37524,1.37527,1.37523,1.37523,0.0
228,2014-05-18,17:00:00,1.36923,1.36926,1.36922,1.36923,0.0
229,2014-05-25,17:00:00,1.36225,1.36235,1.36182,1.3619,0.0
230,2014-06-01,17:00:00,1.36322,1.36331,1.36317,1.36329,0.0
231,2014-06-08,17:00:00,1.36427,1.36428,1.36427,1.36428,0.0
232,2014-06-15,17:00:00,1.35409,1.35414,1.35407,1.35409,0.0
233,2014-06-22,17:00:00,1.35892,1.35953,1.35892,1.3595,0.0
234,2014-06-29,17:00:00,1.36436,1.36441,1.36433,1.3644,0.0
235,2014-07-06,17:00:00,1.35937,1.35956,1.35936,1.35937,0.0
236,2014-07-13,17:00:00,1.3599,1.35993,1.3599,1.35993,0.0
237,2014-07-20,17:00:00,1.35277,1.35286,1.35271,1.35271,0.0
238,2014-07-27,17:00:00,1.34307,1.34307,1.34295,1.34302,0.0
239,2014-08-03,17:00:00,1.34304,1.34304,1.343,1.34301,0.0
240,2014-08-10,17:00:00,1.34089,1.34108,1.34088,1.34093,0.0
241,2014-08-17,17:00:00,1.33919,1.33935,1.33917,1.33933,0.0
242,2014-08-24,17:00:00,1.31963,1.31986,1.31948,1.31971,0.0
243,2014-08-31,17:00:00,1.3127,1.3128,1.31269,1.31271,0.0
244,2014-09-07,17:00:00,1.29563,1.29563,1.29544,1.29555,0.0
245,2014-09-14,17:00:00,1.29722,1.29727,1.29707,1.29718,0.0
246,2014-09-21,17:00:00,1.28332,1.28334,1.28329,1.28332,0.0
247,2014-09-28,17:00:00,1.26821,1.26821,1.26815,1.26815,0.0
248,2014-10-05,17:00:00,1.25119,1.25123,1.25119,1.25119,0.0
249,2014-10-12,17:00:00,1.26306,1.26306,1.26283,1.26289,0.0
250,2014-10-19,17:00:00,1.27499,1.27515,1.27499,1.27513,0.0
251,2014-10-26,17:00:00,1.26755,1.26755,1.26745,1.26747,0.0
252,2014-11-02,17:00:00,1.25058,1.25085,1.25049,1.25067,0.0
253,2014-11-09,17:00:00,1.24701,1.24714,1.24646,1.24686,0.0
254,2014-11-16,17:00:00,1.25306,1.25325,1.2529,1.25313,0.0
255,2014-11-23,17:00:00,1.23609,1.2364,1.23609,1.23635,0.0
256,2014-11-30,17:00:00,1.24634,1.24648,1.24596,1.24596,0.0
257,2014-12-07,17:00:00,1.22867,1.22872,1.22818,1.22867,0.0
258,2014-12-14,17:00:00,1.24747,1.24747,1.24715,1.24715,0.0
259,2014-12-21,17:00:00,1.22225,1.22227,1.22216,1.22227,0.0
260,2014-12-28,17:00:00,1.21784,1.21798,1.21784,1.21797,0.0
261,2015-01-04,17:00:00,1.19427,1.19491,1.19376,1.1941,0.0
262,2015-01-11,17:00:00,1.18499,1.18499,1.18455,1.18465,0.0
263,2015-01-18,17:00:00,1.15516,1.15561,1.15516,1.1555,0.0
264,2015-01-25,17:00:00,1.11511,1.11511,1.11486,1.115,0.0
265,2015-02-01,17:00:00,1.13105,1.13117,1.13076,1.13084,0.0
266,2015-02-08,17:00:00,1.12964,1.12974,1.12964,1.12964,0.0
267,2015-02-15,17:00:00,1.13986,1.14,1.13975,1.1398,0.0
268,2015-02-22,17:00:00,1.13916,1.13928,1.13916,1.13928,0.0
269,2015-03-01,17:00:00,1.11817,1.11822,1.11797,1.11797,0.0
270,2015-03-08,17:00:00,1.08263,1.08304,1.08262,1.08299,0.0
271,2015-03-15,17:00:00,1.04699,1.04726,1.04699,1.04726,0.0
272,2015-03-22,17:00:00,1.08398,1.08411,1.08396,1.08404,0.0
273,2015-03-29,17:00:00,1.08856,1.08863,1.08849,1.08863,0.0
274,2015-04-05,17:00:00,1.10019,1.10032,1.09987,1.10012,0.0
275,2015-04-12,17:00:00,1.05854,1.05854,1.05849,1.0585,0.0
276,2015-04-19,17:00:00,1.08185,1.08191,1.08185,1.08191,0.0
277,2015-04-26,17:00:00,1.08632,1.08645,1.08632,1.08645,0.0
278,2015-05-03,17:00:00,1.11929,1.1193,1.11925,1.11927,0.0
279,2015-05-10,17:00:00,1.11971,1.11994,1.11971,1.11994,0.0
280,2015-05-17,17:00:00,1.14469,1.14477,1.14469,1.14477,0.0
281,2015-05-24,17:00:00,1.10029,1.10029,1.10029,1.10029,0.0
282,2015-05-31,17:00:00,1.09802,1.09849,1.09802,1.09837,0.0
283,2015-06-07,17:00:00,1.10972,1.10979,1.10971,1.10979,0.0
284,2015-06-14,17:00:00,1.12104,1.12119,1.12102,1.12117,0.0
285,2015-06-21,17:00:00,1.13771,1.13773,1.13758,1.1377,0.0
286,2015-06-28,17:00:00,1.10036,1.10064,1.10029,1.10047,0.0
287,2015-07-05,17:00:00,1.09905,1.0992,1.09881,1.09895,0.0
288,2015-07-12,17:00:00,1.1094,1.10944,1.10934,1.10944,0.0
289,2015-07-19,17:00:00,1.08295,1.08305,1.08285,1.08285,0.0
290,2015-07-26,17:00:00,1.09814,1.09827,1.09814,1.09821,0.0
291,2015-08-02,17:00:00,1.09706,1.09712,1.09706,1.09711,0.0
292,2015-08-09,17:00:00,1.09626,1.09648,1.09622,1.09632,0.0
293,2015-08-16,17:00:00,1.11154,1.11154,1.11152,1.11152,0.0
294,2015-08-23,17:00:00,1.13761,1.13775,1.13755,1.13775,0.0
295,2015-08-30,17:00:00,1.11723,1.11759,1.11702,1.11759,0.0
296,2015-09-06,17:00:00,1.11618,1.11631,1.11618,1.11618,0.0
297,2015-09-13,17:00:00,1.1331,1.13312,1.13303,1.13304,0.0
298,2015-09-20,17:00:00,1.1281,1.12848,1.12808,1.1283,0.0
299,2015-09-27,17:00:00,1.11853,1.11876,1.11848,1.11875,0.0
300,2015-10-04,17:00:00,1.12185,1.12197,1.12185,1.12197,0.0
301,2015-10-11,17:00:00,1.13602,1.13605,1.13599,1.13605,0.0
302,2015-10-18,17:00:00,1.13576,1.13579,1.13576,1.13578,0.0
303,2015-10-25,17:00:00,1.09994,1.10032,1.09994,1.10001,0.0
304,2015-11-01,17:00:00,1.10338,1.10356,1.10323,1.10345,0.0
305,2015-11-08,17:00:00,1.07285,1.07294,1.07285,1.07294,0.0
306,2015-11-15,17:00:00,1.07402,1.07402,1.0738,1.0738,0.0
307,2015-11-22,17:00:00,1.06377,1.06389,1.06377,1.06389,0.0
308,2015-11-29,17:00:00,1.05881,1.05893,1.05881,1.05884,0.0
309,2015-12-06,17:00:00,1.08725,1.08739,1.08687,1.08695,0.0
310,2015-12-13,17:00:00,1.09823,1.09836,1.09821,1.09835,0.0
311,2015-12-20,17:00:00,1.08531,1.08536,1.08518,1.08536,0.0
312,2015-12-27,17:00:00,1.09631,1.09631,1.0963,1.0963,0.0
313,2016-01-03,17:00:00,1.08701,1.08713,1.08701,1.08713,0.0
314,2016-01-10,17:00:00,1.0917,1.09193,1.09169,1.09193,0.0
315,2016-01-17,17:00:00,1.09228,1.09239,1.09228,1.09236,0.0
316,2016-01-24,17:00:00,1.07913,1.07933,1.07882,1.07899,0.0
317,2016-01-31,17:00:00,1.08302,1.08302,1.08297,1.083,0.0
318,2016-02-07,17:00:00,1.11408,1.11424,1.11408,1.11424,0.0
319,2016-02-14,17:00:00,1.12346,1.12355,1.12346,1.12353,0.0
320,2016-02-21,17:00:00,1.11089,1.11115,1.11089,1.11114,0.0
321,2016-02-28,17:00:00,1.0912,1.09146,1.0912,1.09146,0.0
322,2016-03-06,17:00:00,1.09884,1.09884,1.09879,1.09881,0.0
323,2016-03-13,17:00:00,1.11372,1.11418,1.11354,1.11381,0.0
324,2016-03-20,17:00:00,1.12637,1.12637,1.12576,1.12629,0.0
325,2016-03-27,17:00:00,1.11604,1.11604,1.11604,1.11604,0.0
326,2016-04-03,17:00:00,1.14,1.14003,1.14,1.14002,0.0
327,2016-04-10,17:00:00,1.1413,1.14145,1.14127,1.14139,0.0
328,2016-04-17,17:00:00,1.13008,1.13008,1.12985,1.12991,0.0
329,2016-04-24,17:00:00,1.12177,1.12189,1.12177,1.12187,0.0
330,2016-05-01,17:00:00,1.14596,1.14629,1.14589,1.14591,0.0
331,2016-05-08,17:00:00,1.13959,1.13962,1.13957,1.13962,0.0
332,2016-05-15,17:00:00,1.13114,1.13144,1.13114,1.13123,0.0
333,2016-05-22,17:00:00,1.1206,1.12095,1.1206,1.1209,0.0
334,2016-05-29,17:00:00,1.11127,1.11128,1.11125,1.11125,0.0
335,2016-06-05,17:00:00,1.13538,1.13538,1.13527,1.13537,0.0
336,2016-06-12,17:00:00,1.12488,1.12488,1.12483,1.12485,0.0
337,2016-06-19,17:00:00,1.13291,1.13319,1.13291,1.13313,0.0
338,2016-06-26,17:00:00,1.1007,1.10079,1.10047,1.10076,0.0
339,2016-07-03,17:00:00,1.11312,1.11312,1.11312,1.11312,0.0
340,2016-07-10,17:00:00,1.10475,1.10478,1.10475,1.10478,0.0
341,2016-07-17,17:00:00,1.10469,1.10502,1.10469,1.10495,0.0
342,2016-07-24,17:00:00,1.09725,1.09725,1.09725,1.09725,0.0
343,2016-07-31,17:00:00,1.11725,1.11725,1.11725,1.11725,0.0
344,2016-08-07,17:00:00,1.10785,1.10791,1.10785,1.10791,0.0
345,2016-08-14,17:00:00,1.11673,1.11673,1.11669,1.11669,0.0
346,2016-08-21,17:00:00,1.13071,1.13079,1.13071,1.13079,0.0
347,2016-08-28,17:00:00,1.11777,1.11832,1.11773,1.11832,0.0
348,2016-09-04,17:00:00,1.11559,1.11559,1.11559,1.11559,0.0
349,2016-09-11,17:00:00,1.12344,1.12344,1.12304,1.12344,0.0
350,2016-09-18,17:00:00,1.11502,1.11524,1.11502,1.11521,0.0
351,2016-09-25,17:00:00,1.12274,1.12291,1.12274,1.12291,0.0
352,2016-10-02,17:00:00,1.12283,1.12283,1.12275,1.12275,0.0
353,2016-10-09,17:00:00,1.11772,1.11843,1.11772,1.11843,0.0
354,2016-10-16,17:00:00,1.09665,1.09693,1.09665,1.09685,0.0
355,2016-10-23,17:00:00,1.08794,1.08816,1.08794,1.08811,0.0
356,2016-10-30,17:00:00,1.09892,1.09906,1.09891,1.09901,0.0
357,2016-11-06,17:00:00,1.10582,1.1064,1.10582,1.10614,0.0
358,2016-11-13,17:00:00,1.08533,1.08562,1.08533,1.08562,0.0
