,Date,Time,Open,High,Low,Close,todrop
97,2010-04-10,17:00:00,1.3497,1.3498,1.3496,1.3497,0.0
98,2010-04-11,17:00:00,1.366,1.3661,1.3656,1.3659,0.0
99,2010-04-12,17:00:00,1.3591,1.3591,1.3589,1.3589,0.0
100,2010-04-13,17:00:00,1.3613,1.3614,1.3612,1.3612,0.0
101,2010-04-14,17:00:00,1.3651,1.3652,1.3649,1.3649,0.0
102,2010-04-15,17:00:00,1.357,1.3574,1.357,1.3574,0.0
103,2010-04-16,17:00:00,1.35,1.3502,1.3499,1.35,0.0
104,2010-04-17,17:00:00,1.35,1.3502,1.3499,1.35,0.0
105,2010-04-18,17:00:00,1.35,1.3502,1.3499,1.35,0.0
106,2010-04-19,17:00:00,1.3487,1.3487,1.3486,1.3486,0.0
107,2010-04-20,17:00:00,1.3433,1.3435,1.3433,1.3434,0.0
108,2010-04-21,17:00:00,1.3387,1.3387,1.3387,1.3387,0.0
109,2010-04-22,17:00:00,1.3291,1.3291,1.3289,1.329,0.0
110,2010-04-23,17:00:00,1.3383,1.3384,1.3383,1.3384,0.0
111,2010-04-24,17:00:00,1.3383,1.3384,1.3383,1.3384,0.0
112,2010-04-25,17:00:00,1.3347,1.3348,1.3346,1.3347,0.0
113,2010-04-26,17:00:00,1.338,1.3386,1.338,1.3386,0.0
114,2010-04-27,17:00:00,1.3173,1.3173,1.3168,1.317,0.0
115,2010-04-28,17:00:00,1.3218,1.322,1.3218,1.3218,0.0
116,2010-04-29,17:00:00,1.3233,1.3233,1.3233,1.3233,0.0
117,2010-04-30,17:00:00,1.3294,1.3295,1.3292,1.3292,0.0
118,2010-05-01,17:00:00,1.3294,1.3295,1.3292,1.3292,0.0
119,2010-05-02,17:00:00,1.3358,1.3358,1.3355,1.3355,0.0
120,2010-05-03,17:00:00,1.3192,1.3192,1.319,1.319,0.0
121,2010-05-04,17:00:00,1.2985,1.2987,1.2985,1.2985,0.0
122,2010-05-05,17:00:00,1.2813,1.2813,1.279,1.279,0.0
123,2010-05-06,17:00:00,1.2616,1.2623,1.2613,1.2623,0.0
124,2010-05-07,17:00:00,1.2751,1.2751,1.2751,1.2751,0.0
125,2010-05-08,17:00:00,1.2751,1.2751,1.2751,1.2751,0.0
126,2010-05-09,17:00:00,1.2918,1.292,1.2916,1.2918,0.0
127,2010-05-10,17:00:00,1.2785,1.2785,1.2782,1.2783,0.0
128,2010-05-11,17:00:00,1.266,1.2661,1.2657,1.266,0.0
129,2010-05-12,17:00:00,1.2613,1.2614,1.2612,1.2613,0.0
130,2010-05-13,17:00:00,1.2533,1.2535,1.2533,1.2534,0.0
131,2010-05-14,17:00:00,1.2357,1.2357,1.2357,1.2357,0.0
132,2010-05-15,17:00:00,1.2357,1.2357,1.2357,1.2357,0.0
133,2010-05-16,17:00:00,1.2341,1.2341,1.2341,1.2341,0.0
134,2010-05-17,17:00:00,1.2394,1.2395,1.2394,1.2394,0.0
135,2010-05-18,17:00:00,1.22,1.2201,1.2198,1.2199,0.0
136,2010-05-19,17:00:00,1.2416,1.2425,1.2416,1.2425,0.0
137,2010-05-20,17:00:00,1.2487,1.2488,1.2484,1.2484,0.0
138,2010-05-21,17:00:00,1.2571,1.2571,1.2571,1.2571,0.0
139,2010-05-22,17:00:00,1.2571,1.2571,1.2571,1.2571,0.0
140,2010-05-23,17:00:00,1.2537,1.2537,1.2536,1.2537,0.0
141,2010-05-24,17:00:00,1.237,1.2372,1.2369,1.2369,0.0
142,2010-05-25,17:00:00,1.2345,1.2345,1.2344,1.2345,0.0
143,2010-05-26,17:00:00,1.2176,1.2181,1.2174,1.2181,0.0
144,2010-05-27,17:00:00,1.2359,1.2359,1.2359,1.2359,0.0
145,2010-05-28,17:00:00,1.2273,1.2273,1.227,1.2271,0.0
146,2010-05-29,17:00:00,1.2273,1.2273,1.227,1.2271,0.0
147,2010-05-30,17:00:00,1.2265,1.2266,1.2265,1.2265,0.0
148,2010-05-31,17:00:00,1.2305,1.2305,1.2304,1.2304,0.0
149,2010-06-01,17:00:00,1.2226,1.2229,1.2226,1.2228,0.0
150,2010-06-02,17:00:00,1.2249,1.225,1.2248,1.2248,0.0
151,2010-06-03,17:00:00,1.216,1.2161,1.216,1.216,0.0
152,2010-06-04,17:00:00,1.1971,1.1971,1.1966,1.1966,0.0
153,2010-06-05,17:00:00,1.1971,1.1971,1.1966,1.1966,0.0
154,2010-06-06,17:00:00,1.1928,1.1928,1.1928,1.1928,0.0
155,2010-06-07,17:00:00,1.1923,1.1923,1.1921,1.1922,0.0
156,2010-06-08,17:00:00,1.1973,1.1973,1.197,1.1971,0.0
157,2010-06-09,17:00:00,1.1979,1.198,1.1979,1.198,0.0
158,2010-06-10,17:00:00,1.2128,1.2128,1.2122,1.2125,0.0
159,2010-06-11,17:00:00,1.2112,1.2114,1.2111,1.2111,0.0
160,2010-06-12,17:00:00,1.2112,1.2114,1.2111,1.2111,0.0
161,2010-06-13,17:00:00,1.2128,1.2128,1.2128,1.2128,0.0
162,2010-06-14,17:00:00,1.2221,1.2221,1.2218,1.222,0.0
163,2010-06-15,17:00:00,1.233,1.2332,1.2327,1.2328,0.0
164,2010-06-16,17:00:00,1.2308,1.2309,1.2308,1.2308,0.0
165,2010-06-17,17:00:00,1.2386,1.2386,1.2386,1.2386,0.0
166,2010-06-18,17:00:00,1.2386,1.2386,1.2386,1.2386,0.0
167,2010-06-19,17:00:00,1.2386,1.2386,1.2386,1.2386,0.0
168,2010-06-20,17:00:00,1.2451,1.2453,1.245,1.2452,0.0
169,2010-06-21,17:00:00,1.2312,1.2314,1.2311,1.2312,0.0
170,2010-06-22,17:00:00,1.227,1.2272,1.2267,1.2267,0.0
171,2010-06-23,17:00:00,1.2309,1.2309,1.2309,1.2309,0.0
172,2010-06-24,17:00:00,1.2331,1.2332,1.233,1.2332,0.0
173,2010-06-25,17:00:00,1.2375,1.2376,1.2367,1.2367,0.0
174,2010-06-26,17:00:00,1.2375,1.2376,1.2367,1.2367,0.0
175,2010-06-27,17:00:00,1.2373,1.2373,1.2373,1.2373,0.0
176,2010-06-28,17:00:00,1.2275,1.2277,1.2275,1.2276,0.0
177,2010-06-29,17:00:00,1.2185,1.2187,1.2185,1.2186,0.0
178,2010-06-30,17:00:00,1.2235,1.2236,1.2232,1.2233,0.0
179,2010-07-01,17:00:00,1.2526,1.253,1.2526,1.2529,0.0
180,2010-07-02,17:00:00,1.2564,1.2566,1.2562,1.2565,0.0
181,2010-07-03,17:00:00,1.2564,1.2566,1.2562,1.2565,0.0
182,2010-07-04,17:00:00,1.2561,1.2562,1.2561,1.2562,0.0
183,2010-07-05,17:00:00,1.2536,1.2537,1.2536,1.2536,0.0
184,2010-07-06,17:00:00,1.2624,1.2625,1.2624,1.2624,0.0
185,2010-07-07,17:00:00,1.2636,1.2636,1.2633,1.2633,0.0
186,2010-07-08,17:00:00,1.2695,1.2697,1.2695,1.2697,0.0
187,2010-07-09,17:00:00,1.2638,1.2641,1.2638,1.2639,0.0
188,2010-07-10,17:00:00,1.2638,1.2641,1.2638,1.2639,0.0
189,2010-07-11,17:00:00,1.2636,1.2636,1.2636,1.2636,0.0
190,2010-07-12,17:00:00,1.2594,1.2594,1.2593,1.2593,0.0
191,2010-07-13,17:00:00,1.2724,1.2724,1.2722,1.2724,0.0
192,2010-07-14,17:00:00,1.2741,1.2743,1.2741,1.2742,0.0
193,2010-07-15,17:00:00,1.2948,1.2948,1.2947,1.2947,0.0
194,2010-07-16,17:00:00,1.2927,1.2929,1.2926,1.2929,0.0
195,2010-07-17,17:00:00,1.2927,1.2929,1.2926,1.2929,0.0
196,2010-07-18,17:00:00,1.2905,1.2905,1.2905,1.2905,0.0
197,2010-07-19,17:00:00,1.2942,1.2943,1.294,1.2943,0.0
198,2010-07-20,17:00:00,1.288,1.2882,1.2879,1.2882,0.0
199,2010-07-21,17:00:00,1.2752,1.2752,1.2752,1.2752,0.0
200,2010-07-22,17:00:00,1.2892,1.2892,1.2892,1.2892,0.0
201,2010-07-23,17:00:00,1.2911,1.2911,1.2907,1.2908,0.0
202,2010-07-24,17:00:00,1.2911,1.2911,1.2907,1.2908,0.0
203,2010-07-25,17:00:00,1.289,1.289,1.289,1.289,0.0
204,2010-07-26,17:00:00,1.2993,1.2993,1.2993,1.2993,0.0
205,2010-07-27,17:00:00,1.2995,1.2995,1.2992,1.2992,0.0
206,2010-07-28,17:00:00,1.2994,1.2995,1.2994,1.2995,0.0
207,2010-07-29,17:00:00,1.3073,1.3083,1.307,1.3083,0.0
208,2010-07-30,17:00:00,1.305,1.3056,1.3049,1.305,0.0
209,2010-07-31,17:00:00,1.305,1.3056,1.3049,1.305,0.0
210,2010-08-01,17:00:00,1.3062,1.3062,1.3062,1.3062,0.0
211,2010-08-02,17:00:00,1.3178,1.3178,1.3177,1.3178,0.0
212,2010-08-03,17:00:00,1.323,1.323,1.3229,1.3229,0.0
213,2010-08-04,17:00:00,1.3166,1.3166,1.3157,1.3164,0.0
214,2010-08-05,17:00:00,1.3186,1.3189,1.3186,1.3186,0.0
215,2010-08-06,17:00:00,1.3282,1.3282,1.3275,1.328,0.0
216,2010-08-07,17:00:00,1.3282,1.3282,1.3275,1.328,0.0
217,2010-08-08,17:00:00,1.3294,1.3294,1.3293,1.3293,0.0
218,2010-08-09,17:00:00,1.3219,1.3224,1.3219,1.3224,0.0
219,2010-08-10,17:00:00,1.3174,1.3175,1.3171,1.3171,0.0
220,2010-08-11,17:00:00,1.2862,1.2862,1.2862,1.2862,0.0
221,2010-08-12,17:00:00,1.2827,1.2835,1.2827,1.2828,0.0
222,2010-08-13,17:00:00,1.2753,1.2754,1.2753,1.2753,0.0
223,2010-08-14,17:00:00,1.2753,1.2754,1.2753,1.2753,0.0
224,2010-08-15,17:00:00,1.2765,1.2765,1.2765,1.2765,0.0
225,2010-08-16,17:00:00,1.2826,1.2826,1.2824,1.2825,0.0
226,2010-08-17,17:00:00,1.2885,1.2886,1.2883,1.2884,0.0
227,2010-08-18,17:00:00,1.2851,1.2851,1.285,1.285,0.0
228,2010-08-19,17:00:00,1.2821,1.2824,1.2821,1.2824,0.0
229,2010-08-20,17:00:00,1.271,1.2711,1.271,1.2711,0.0
230,2010-08-21,17:00:00,1.271,1.2711,1.271,1.2711,0.0
231,2010-08-22,17:00:00,1.2704,1.2704,1.2701,1.2701,0.0
232,2010-08-23,17:00:00,1.2655,1.2656,1.2654,1.2656,0.0
233,2010-08-24,17:00:00,1.2625,1.2628,1.2621,1.2624,0.0
234,2010-08-25,17:00:00,1.2656,1.2657,1.2655,1.2655,0.0
235,2010-08-26,17:00:00,1.2714,1.2715,1.2713,1.2715,0.0
236,2010-08-27,17:00:00,1.2762,1.2763,1.2759,1.2762,0.0
237,2010-08-28,17:00:00,1.2762,1.2763,1.2759,1.2762,0.0
238,2010-08-29,17:00:00,1.276,1.276,1.276,1.276,0.0
239,2010-08-30,17:00:00,1.2662,1.2662,1.266,1.2661,0.0
240,2010-08-31,17:00:00,1.2679,1.2679,1.2679,1.2679,0.0
241,2010-09-01,17:00:00,1.2808,1.2809,1.2807,1.2808,0.0
242,2010-09-02,17:00:00,1.2823,1.2823,1.2821,1.2821,0.0
243,2010-09-03,17:00:00,1.2895,1.2895,1.2895,1.2895,0.0
244,2010-09-04,17:00:00,1.2895,1.2895,1.2895,1.2895,0.0
245,2010-09-05,17:00:00,1.289,1.289,1.289,1.289,0.0
246,2010-09-06,17:00:00,1.2875,1.2875,1.2874,1.2874,0.0
247,2010-09-07,17:00:00,1.2683,1.2683,1.2679,1.2679,0.0
248,2010-09-08,17:00:00,1.2721,1.2721,1.272,1.272,0.0
249,2010-09-09,17:00:00,1.2694,1.2695,1.2694,1.2695,0.0
250,2010-09-10,17:00:00,1.2682,1.2682,1.2682,1.2682,0.0
251,2010-09-11,17:00:00,1.2682,1.2682,1.2682,1.2682,0.0
252,2010-09-12,17:00:00,1.2714,1.2714,1.2714,1.2714,0.0
253,2010-09-13,17:00:00,1.2882,1.2882,1.2879,1.2881,0.0
254,2010-09-14,17:00:00,1.2998,1.2998,1.2997,1.2997,0.0
255,2010-09-15,17:00:00,1.3011,1.3011,1.3008,1.3009,0.0
256,2010-09-16,17:00:00,1.3076,1.3078,1.3076,1.3078,0.0
257,2010-09-17,17:00:00,1.3048,1.3049,1.3047,1.3048,0.0
258,2010-09-18,17:00:00,1.3048,1.3049,1.3047,1.3048,0.0
259,2010-09-19,17:00:00,1.3063,1.3063,1.3061,1.3063,0.0
260,2010-09-20,17:00:00,1.3062,1.3062,1.306,1.3061,0.0
261,2010-09-21,17:00:00,1.3263,1.3263,1.3261,1.3262,0.0
262,2010-09-22,17:00:00,1.3404,1.3409,1.34,1.3408,0.0
263,2010-09-23,17:00:00,1.3313,1.3314,1.3311,1.3311,0.0
264,2010-09-24,17:00:00,1.3487,1.3491,1.3486,1.3489,0.0
265,2010-09-25,17:00:00,1.3487,1.3491,1.3486,1.3489,0.0
266,2010-09-26,17:00:00,1.3486,1.3486,1.3485,1.3485,0.0
267,2010-09-27,17:00:00,1.3453,1.3454,1.3452,1.3453,0.0
268,2010-09-28,17:00:00,1.3586,1.3586,1.3585,1.3585,0.0
269,2010-09-29,17:00:00,1.3627,1.3627,1.3626,1.3626,0.0
270,2010-09-30,17:00:00,1.3633,1.3635,1.3633,1.3634,0.0
271,2010-10-01,17:00:00,1.3791,1.3791,1.3791,1.3791,0.0
272,2010-10-02,17:00:00,1.3791,1.3791,1.3791,1.3791,0.0
273,2010-10-03,17:00:00,1.3801,1.3803,1.3799,1.38,0.0
274,2010-10-04,17:00:00,1.3683,1.3683,1.3683,1.3683,0.0
275,2010-10-05,17:00:00,1.3839,1.3839,1.3837,1.3837,0.0
276,2010-10-06,17:00:00,1.3928,1.393,1.3926,1.3929,0.0
277,2010-10-07,17:00:00,1.3924,1.3925,1.3923,1.3925,0.0
278,2010-10-08,17:00:00,1.3934,1.3937,1.3933,1.3937,0.0
279,2010-10-09,17:00:00,1.3934,1.3937,1.3933,1.3937,0.0
280,2010-10-10,17:00:00,1.3994,1.3996,1.3994,1.3994,0.0
281,2010-10-11,17:00:00,1.3874,1.3874,1.3872,1.3873,0.0
282,2010-10-12,17:00:00,1.3924,1.3927,1.3924,1.3926,0.0
283,2010-10-13,17:00:00,1.3961,1.3964,1.396,1.396,0.0
284,2010-10-14,17:00:00,1.4082,1.4082,1.408,1.4082,0.0
285,2010-10-15,17:00:00,1.3976,1.3977,1.3976,1.3976,0.0
286,2010-10-16,17:00:00,1.3976,1.3977,1.3976,1.3976,0.0
287,2010-10-17,17:00:00,1.399,1.399,1.3988,1.399,0.0
288,2010-10-18,17:00:00,1.3932,1.3934,1.3929,1.3931,0.0
289,2010-10-19,17:00:00,1.3724,1.3725,1.3724,1.3725,0.0
290,2010-10-20,17:00:00,1.3962,1.3964,1.3958,1.3959,0.0
291,2010-10-21,17:00:00,1.3918,1.3919,1.3918,1.3918,0.0
292,2010-10-22,17:00:00,1.395,1.3952,1.3949,1.3952,0.0
293,2010-10-23,17:00:00,1.395,1.3952,1.3949,1.3952,0.0
294,2010-10-24,17:00:00,1.3973,1.3973,1.3972,1.3972,0.0
295,2010-10-25,17:00:00,1.3963,1.3967,1.3963,1.3966,0.0
296,2010-10-26,17:00:00,1.3858,1.3858,1.3856,1.3858,0.0
297,2010-10-27,17:00:00,1.3767,1.377,1.3767,1.3768,0.0
298,2010-10-28,17:00:00,1.3929,1.3929,1.3929,1.3929,0.0
299,2010-10-29,17:00:00,1.3944,1.3946,1.3943,1.3946,0.0
300,2010-10-30,17:00:00,1.3944,1.3946,1.3943,1.3946,0.0
301,2010-10-31,17:00:00,1.3961,1.3961,1.3961,1.3961,0.0
302,2010-11-01,17:00:00,1.3892,1.3893,1.389,1.3891,0.0
303,2010-11-02,17:00:00,1.4031,1.4032,1.4031,1.4032,0.0
304,2010-11-03,17:00:00,1.4136,1.4137,1.4135,1.4137,0.0
305,2010-11-04,17:00:00,1.4208,1.4209,1.4203,1.4203,0.0
306,2010-11-05,17:00:00,1.4031,1.4033,1.403,1.4031,0.0
307,2010-11-06,17:00:00,1.4031,1.4033,1.403,1.4031,0.0
308,2010-11-07,17:00:00,1.4057,1.4058,1.4055,1.4056,0.0
309,2010-11-08,17:00:00,1.3919,1.392,1.3916,1.3917,0.0
310,2010-11-09,17:00:00,1.3772,1.3772,1.3771,1.3771,0.0
311,2010-11-10,17:00:00,1.3781,1.3782,1.3781,1.3781,0.0
312,2010-11-11,17:00:00,1.3665,1.3666,1.3665,1.3666,0.0
313,2010-11-12,17:00:00,1.3691,1.3697,1.3687,1.369,0.0
314,2010-11-13,17:00:00,1.3691,1.3697,1.3687,1.369,0.0
315,2010-11-14,17:00:00,1.3706,1.3707,1.3706,1.3706,0.0
316,2010-11-15,17:00:00,1.3587,1.3587,1.3582,1.3587,0.0
317,2010-11-16,17:00:00,1.3487,1.3488,1.3486,1.3487,0.0
318,2010-11-17,17:00:00,1.3526,1.3527,1.3525,1.3525,0.0
319,2010-11-18,17:00:00,1.3641,1.3641,1.3639,1.3639,0.0
320,2010-11-19,17:00:00,1.367,1.3676,1.3668,1.3671,0.0
321,2010-11-20,17:00:00,1.367,1.3676,1.3668,1.3671,0.0
322,2010-11-21,17:00:00,1.3719,1.3719,1.3718,1.3718,0.0
323,2010-11-22,17:00:00,1.3627,1.3628,1.3627,1.3628,0.0
324,2010-11-23,17:00:00,1.3365,1.337,1.3365,1.3369,0.0
325,2010-11-24,17:00:00,1.3333,1.3334,1.3332,1.3334,0.0
326,2010-11-25,17:00:00,1.3359,1.3361,1.3359,1.3361,0.0
327,2010-11-26,17:00:00,1.3239,1.324,1.3239,1.324,0.0
328,2010-11-27,17:00:00,1.3239,1.324,1.3239,1.324,0.0
329,2010-11-28,17:00:00,1.3283,1.3283,1.3277,1.328,0.0
330,2010-11-29,17:00:00,1.3124,1.3124,1.3117,1.3119,0.0
331,2010-11-30,17:00:00,1.2982,1.2985,1.2982,1.2983,0.0
332,2010-12-01,17:00:00,1.3138,1.3141,1.3136,1.3138,0.0
333,2010-12-02,17:00:00,1.3207,1.3208,1.3201,1.3205,0.0
334,2010-12-03,17:00:00,1.3414,1.3414,1.3412,1.3413,0.0
335,2010-12-04,17:00:00,1.3414,1.3414,1.3412,1.3413,0.0
336,2010-12-05,17:00:00,1.3376,1.3377,1.3375,1.3377,0.0
337,2010-12-06,17:00:00,1.3306,1.3307,1.3303,1.3303,0.0
338,2010-12-07,17:00:00,1.3259,1.326,1.3257,1.3259,0.0
339,2010-12-08,17:00:00,1.3261,1.3261,1.3258,1.3259,0.0
340,2010-12-09,17:00:00,1.3237,1.3237,1.3236,1.3237,0.0
341,2010-12-10,17:00:00,1.3224,1.3227,1.3223,1.3227,0.0
342,2010-12-11,17:00:00,1.3224,1.3227,1.3223,1.3227,0.0
343,2010-12-12,17:00:00,1.3198,1.3198,1.3196,1.3197,0.0
344,2010-12-13,17:00:00,1.3389,1.3391,1.3389,1.3391,0.0
345,2010-12-14,17:00:00,1.3376,1.3376,1.3372,1.3374,0.0
346,2010-12-15,17:00:00,1.3212,1.3213,1.3212,1.3213,0.0
347,2010-12-16,17:00:00,1.3242,1.3247,1.3242,1.3244,0.0
348,2010-12-17,17:00:00,1.3187,1.3188,1.3186,1.3188,0.0
349,2010-12-18,17:00:00,1.3187,1.3188,1.3186,1.3188,0.0
350,2010-12-19,17:00:00,1.3186,1.3186,1.3185,1.3185,0.0
351,2010-12-20,17:00:00,1.3129,1.3129,1.3125,1.3126,0.0
352,2010-12-21,17:00:00,1.3101,1.3102,1.3097,1.3099,0.0
353,2010-12-22,17:00:00,1.3098,1.3099,1.3098,1.3098,0.0
354,2010-12-23,17:00:00,1.3114,1.3114,1.3114,1.3114,0.0
355,2010-12-24,17:00:00,1.3113,1.3116,1.3113,1.3116,0.0
356,2010-12-25,17:00:00,1.3113,1.3116,1.3113,1.3116,0.0
357,2010-12-26,17:00:00,1.3114,1.3114,1.3112,1.3113,0.0
358,2010-12-27,17:00:00,1.3164,1.3164,1.3163,1.3163,0.0
359,2010-12-28,17:00:00,1.3114,1.3116,1.3114,1.3115,0.0
360,2010-12-29,17:00:00,1.3224,1.3224,1.3224,1.3224,0.0
